Experiment ID,Model,Attempt Number,Error Type,Message
158fbd76-1a5a-45dd-8599-af1a43363195,mistral-large-instruct,4,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
158fbd76-1a5a-45dd-8599-af1a43363195,mistral-large-instruct,5,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
158fbd76-1a5a-45dd-8599-af1a43363195,mistral-large-instruct,6,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
28a0c739-2e19-40e1-b0c1-5d0e340a8870,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
ab31c3a2-4e38-4a11-ad64-ef7ec249c163,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
82c573fd-effa-4e42-a027-ea393deed5b4,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
79f0fa36-0c75-4165-8d1b-1c2e62efc7da,mistral-large-instruct,1,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections\followers_and_following\followers_1.json does not exist.
6bb4e781-97df-4161-8215-b03aa9b21708,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
6bb4e781-97df-4161-8215-b03aa9b21708,mistral-large-instruct,2,AttributeError,'list' object has no attribute 'get'
6bb4e781-97df-4161-8215-b03aa9b21708,mistral-large-instruct,3,AttributeError,'list' object has no attribute 'get'
6bb4e781-97df-4161-8215-b03aa9b21708,mistral-large-instruct,4,AttributeError,'list' object has no attribute 'get'
6bb4e781-97df-4161-8215-b03aa9b21708,mistral-large-instruct,5,AttributeError,'list' object has no attribute 'get'
6bb4e781-97df-4161-8215-b03aa9b21708,mistral-large-instruct,6,AttributeError,'list' object has no attribute 'get'
336a859c-887d-4248-9735-1dc73f802728,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
4a6eae08-fe1e-4e2b-aaf9-7e3c9339111e,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
974e964e-ba65-4d91-90e6-1bfbd029557e,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
37bd8683-885b-449b-b620-353a1d89a6f4,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
7e255af6-238b-49df-b9f1-44bc47631b15,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
e6c2de9e-8572-450e-9275-ea9152e9290d,mistral-large-instruct,1,AttributeError,'list' object has no attribute 'get'
411805a1-5c59-42c2-9bf4-712057dcd28b,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
2fbde933-5441-4743-89c3-201a8f24cb26,codestral-22b,1,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections/followers_and_following/followers_1.json does not exist.
961a6d1f-77b5-497a-ae1e-78a3badce44d,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
c540d58e-7c44-44a7-8806-495dbba1932d,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
075c3bae-b9e8-4397-97b5-c16cf782ffab,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
a257c8b6-dfde-4317-9d9d-45f2157db5ad,codestral-22b,1,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections/followers_and_following/followers_1.json does not exist.
a257c8b6-dfde-4317-9d9d-45f2157db5ad,codestral-22b,2,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections/followers_and_following/followers_1.json does not exist.
a257c8b6-dfde-4317-9d9d-45f2157db5ad,codestral-22b,3,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections/followers_and_following/followers_1.json does not exist.
a257c8b6-dfde-4317-9d9d-45f2157db5ad,codestral-22b,4,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections/followers_and_following/followers_1.json does not exist.
a257c8b6-dfde-4317-9d9d-45f2157db5ad,codestral-22b,5,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections/followers_and_following/followers_1.json does not exist.
a257c8b6-dfde-4317-9d9d-45f2157db5ad,codestral-22b,6,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections/followers_and_following/followers_1.json does not exist.
865d8b76-c44b-4948-88f9-f90378625457,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
cecc211d-1b9c-4cd0-93ea-92564fac375d,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
39d938b7-98a5-4e14-90b1-f3f6bc1cdf1f,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
39d938b7-98a5-4e14-90b1-f3f6bc1cdf1f,codestral-22b,2,TypeError,"list indices must be integers or slices, not str"
39d938b7-98a5-4e14-90b1-f3f6bc1cdf1f,codestral-22b,3,TypeError,"list indices must be integers or slices, not str"
39d938b7-98a5-4e14-90b1-f3f6bc1cdf1f,codestral-22b,4,TypeError,"list indices must be integers or slices, not str"
39d938b7-98a5-4e14-90b1-f3f6bc1cdf1f,codestral-22b,5,TypeError,"list indices must be integers or slices, not str"
39d938b7-98a5-4e14-90b1-f3f6bc1cdf1f,codestral-22b,6,TypeError,"list indices must be integers or slices, not str"
63b88c75-ea37-4909-8213-62ae0df5cc3b,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
63b88c75-ea37-4909-8213-62ae0df5cc3b,codestral-22b,2,TypeError,"list indices must be integers or slices, not str"
63b88c75-ea37-4909-8213-62ae0df5cc3b,codestral-22b,3,TypeError,"list indices must be integers or slices, not str"
63b88c75-ea37-4909-8213-62ae0df5cc3b,codestral-22b,4,TypeError,"list indices must be integers or slices, not str"
63b88c75-ea37-4909-8213-62ae0df5cc3b,codestral-22b,5,TypeError,"list indices must be integers or slices, not str"
63b88c75-ea37-4909-8213-62ae0df5cc3b,codestral-22b,6,TypeError,"list indices must be integers or slices, not str"
81423bb7-ad9e-4e55-ae67-5ea8dfae7d84,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
a6b8cf87-fc0c-4f32-9e30-b2d09c6a16bd,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
e568a684-d241-4736-b02f-836eae7d6e99,codestral-22b,1,TypeError,"list indices must be integers or slices, not str"
c03d1b90-e26c-4a97-8f0f-27be18b64c08,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
c03d1b90-e26c-4a97-8f0f-27be18b64c08,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
1599aba7-cb52-4929-a3f1-017a96bad4ce,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
1599aba7-cb52-4929-a3f1-017a96bad4ce,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
03adf07d-3253-4903-9a01-899871fe78a8,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
03adf07d-3253-4903-9a01-899871fe78a8,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
39dee752-3c2e-446d-b8b5-2796aa7aa0b1,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
39dee752-3c2e-446d-b8b5-2796aa7aa0b1,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
9bd8b24a-2ced-41cc-8c88-1ed36eeec774,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
9bd8b24a-2ced-41cc-8c88-1ed36eeec774,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
2b0f80ce-788d-4248-9302-d2ae0db556dc,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
2b0f80ce-788d-4248-9302-d2ae0db556dc,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
205f64ce-021c-47c7-bd2c-86154f36c6a7,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
205f64ce-021c-47c7-bd2c-86154f36c6a7,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
5a566ffd-7b42-4ab9-b5bf-45200b72457a,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
5a566ffd-7b42-4ab9-b5bf-45200b72457a,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
f3b9a961-bce3-4707-b606-156e6dc85acd,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
f3b9a961-bce3-4707-b606-156e6dc85acd,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
fc772557-2120-42e3-89a2-6caef9e429e0,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
fc772557-2120-42e3-89a2-6caef9e429e0,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
b5507e2a-c792-4770-b370-a5cd5d6e268b,qwen2.5-72b-instruct,1,AttributeError,Error: 'list' object has no attribute 'get'
b5507e2a-c792-4770-b370-a5cd5d6e268b,qwen2.5-72b-instruct,2,AttributeError,Error: 'str' object has no attribute 'get'
e75e8eae-7517-452c-ac05-3876b2841557,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
e75e8eae-7517-452c-ac05-3876b2841557,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
e75e8eae-7517-452c-ac05-3876b2841557,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
e75e8eae-7517-452c-ac05-3876b2841557,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
e75e8eae-7517-452c-ac05-3876b2841557,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
e75e8eae-7517-452c-ac05-3876b2841557,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
78e292c3-29de-44f0-8e72-b0847d32824e,qwen2.5-coder-32b-instruct,1,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
78e292c3-29de-44f0-8e72-b0847d32824e,qwen2.5-coder-32b-instruct,2,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
78e292c3-29de-44f0-8e72-b0847d32824e,qwen2.5-coder-32b-instruct,3,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
78e292c3-29de-44f0-8e72-b0847d32824e,qwen2.5-coder-32b-instruct,4,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
78e292c3-29de-44f0-8e72-b0847d32824e,qwen2.5-coder-32b-instruct,5,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
78e292c3-29de-44f0-8e72-b0847d32824e,qwen2.5-coder-32b-instruct,6,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\connections\followers_and_following\following.json does not exist.
bb012321-067f-4230-a07d-c0cb18d28598,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
bb012321-067f-4230-a07d-c0cb18d28598,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
bb012321-067f-4230-a07d-c0cb18d28598,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
bb012321-067f-4230-a07d-c0cb18d28598,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
bb012321-067f-4230-a07d-c0cb18d28598,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
bb012321-067f-4230-a07d-c0cb18d28598,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
9498b1f5-046d-4873-ac42-d1d555eaee73,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
9498b1f5-046d-4873-ac42-d1d555eaee73,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
9498b1f5-046d-4873-ac42-d1d555eaee73,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
9498b1f5-046d-4873-ac42-d1d555eaee73,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
9498b1f5-046d-4873-ac42-d1d555eaee73,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
9498b1f5-046d-4873-ac42-d1d555eaee73,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
8248c6c5-5b62-4900-817d-c58cb99e8bfd,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
8248c6c5-5b62-4900-817d-c58cb99e8bfd,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
8248c6c5-5b62-4900-817d-c58cb99e8bfd,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
8248c6c5-5b62-4900-817d-c58cb99e8bfd,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
8248c6c5-5b62-4900-817d-c58cb99e8bfd,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
8248c6c5-5b62-4900-817d-c58cb99e8bfd,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
39318dc9-82f6-4b26-b0b4-f58ad45f9b9e,qwen2.5-coder-32b-instruct,1,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections\followers_and_following\followers_1.json does not exist.
39318dc9-82f6-4b26-b0b4-f58ad45f9b9e,qwen2.5-coder-32b-instruct,2,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections\followers_and_following\followers_1.json does not exist.
39318dc9-82f6-4b26-b0b4-f58ad45f9b9e,qwen2.5-coder-32b-instruct,3,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections\followers_and_following\followers_1.json does not exist.
39318dc9-82f6-4b26-b0b4-f58ad45f9b9e,qwen2.5-coder-32b-instruct,4,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections\followers_and_following\followers_1.json does not exist.
39318dc9-82f6-4b26-b0b4-f58ad45f9b9e,qwen2.5-coder-32b-instruct,5,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections\followers_and_following\followers_1.json does not exist.
39318dc9-82f6-4b26-b0b4-f58ad45f9b9e,qwen2.5-coder-32b-instruct,6,FileNotFoundError,The file datasets/instagram-NEW-2024-01-30-2HB4vDFq_last_month\connections\followers_and_following\followers_1.json does not exist.
b29c5a77-9a90-4d51-9d51-bb198f48c59a,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
b29c5a77-9a90-4d51-9d51-bb198f48c59a,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
b29c5a77-9a90-4d51-9d51-bb198f48c59a,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
b29c5a77-9a90-4d51-9d51-bb198f48c59a,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
b29c5a77-9a90-4d51-9d51-bb198f48c59a,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
b29c5a77-9a90-4d51-9d51-bb198f48c59a,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
bdfa6e18-89ba-4bd1-8b46-f891a7449103,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
bdfa6e18-89ba-4bd1-8b46-f891a7449103,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
bdfa6e18-89ba-4bd1-8b46-f891a7449103,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
bdfa6e18-89ba-4bd1-8b46-f891a7449103,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
bdfa6e18-89ba-4bd1-8b46-f891a7449103,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
bdfa6e18-89ba-4bd1-8b46-f891a7449103,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
8caac82b-b8d8-40c5-aad5-ae1d69a1a623,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
8caac82b-b8d8-40c5-aad5-ae1d69a1a623,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
8caac82b-b8d8-40c5-aad5-ae1d69a1a623,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
8caac82b-b8d8-40c5-aad5-ae1d69a1a623,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
8caac82b-b8d8-40c5-aad5-ae1d69a1a623,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
8caac82b-b8d8-40c5-aad5-ae1d69a1a623,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
86bdc6db-39a0-46de-82da-a4a8370714ab,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
86bdc6db-39a0-46de-82da-a4a8370714ab,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
86bdc6db-39a0-46de-82da-a4a8370714ab,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
86bdc6db-39a0-46de-82da-a4a8370714ab,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
86bdc6db-39a0-46de-82da-a4a8370714ab,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
86bdc6db-39a0-46de-82da-a4a8370714ab,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
5ca6436d-6a91-447b-88a8-5c5a96fe43fa,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
5ca6436d-6a91-447b-88a8-5c5a96fe43fa,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
5ca6436d-6a91-447b-88a8-5c5a96fe43fa,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
5ca6436d-6a91-447b-88a8-5c5a96fe43fa,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
5ca6436d-6a91-447b-88a8-5c5a96fe43fa,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
5ca6436d-6a91-447b-88a8-5c5a96fe43fa,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
f112ffc5-e6df-42b6-aa2e-5429aa5b8369,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
f112ffc5-e6df-42b6-aa2e-5429aa5b8369,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
f112ffc5-e6df-42b6-aa2e-5429aa5b8369,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
f112ffc5-e6df-42b6-aa2e-5429aa5b8369,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
f112ffc5-e6df-42b6-aa2e-5429aa5b8369,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
f112ffc5-e6df-42b6-aa2e-5429aa5b8369,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
07d167d4-99c3-45eb-81bf-cda1491c75ff,qwen2.5-coder-32b-instruct,1,AttributeError,'list' object has no attribute 'get'
07d167d4-99c3-45eb-81bf-cda1491c75ff,qwen2.5-coder-32b-instruct,2,AttributeError,'str' object has no attribute 'get'
07d167d4-99c3-45eb-81bf-cda1491c75ff,qwen2.5-coder-32b-instruct,3,AttributeError,'list' object has no attribute 'get'
07d167d4-99c3-45eb-81bf-cda1491c75ff,qwen2.5-coder-32b-instruct,4,AttributeError,'str' object has no attribute 'get'
07d167d4-99c3-45eb-81bf-cda1491c75ff,qwen2.5-coder-32b-instruct,5,AttributeError,'list' object has no attribute 'get'
07d167d4-99c3-45eb-81bf-cda1491c75ff,qwen2.5-coder-32b-instruct,6,AttributeError,'str' object has no attribute 'get'
7a1fd8d7-0831-466b-a70c-69fdc7350e4c,meta-llama-3.1-8b-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv/ads_information/ads_and_topics/posts_viewed.json'
7a1fd8d7-0831-466b-a70c-69fdc7350e4c,meta-llama-3.1-8b-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv/ads_information/ads_and_topics/posts_viewed.json'
7a1fd8d7-0831-466b-a70c-69fdc7350e4c,meta-llama-3.1-8b-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv/ads_information/ads_and_topics/posts_viewed.json'
7a1fd8d7-0831-466b-a70c-69fdc7350e4c,meta-llama-3.1-8b-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv/ads_information/ads_and_topics/posts_viewed.json'
7a1fd8d7-0831-466b-a70c-69fdc7350e4c,meta-llama-3.1-8b-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv/ads_information/ads_and_topics/posts_viewed.json'
7a1fd8d7-0831-466b-a70c-69fdc7350e4c,meta-llama-3.1-8b-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-leridash-2025-04-15-tyc7Gjjv/ads_information/ads_and_topics/posts_viewed.json'
abfad5ac-e2aa-469a-ae47-00ab0cad7d5b,meta-llama-3.1-8b-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM/ads_information/ads_and_topics/posts_viewed.json'
abfad5ac-e2aa-469a-ae47-00ab0cad7d5b,meta-llama-3.1-8b-instruct,2,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM/ads_information/ads_and_topics/posts_viewed.json'
abfad5ac-e2aa-469a-ae47-00ab0cad7d5b,meta-llama-3.1-8b-instruct,3,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM/ads_information/ads_and_topics/posts_viewed.json'
abfad5ac-e2aa-469a-ae47-00ab0cad7d5b,meta-llama-3.1-8b-instruct,4,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM/ads_information/ads_and_topics/posts_viewed.json'
abfad5ac-e2aa-469a-ae47-00ab0cad7d5b,meta-llama-3.1-8b-instruct,5,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM/ads_information/ads_and_topics/posts_viewed.json'
abfad5ac-e2aa-469a-ae47-00ab0cad7d5b,meta-llama-3.1-8b-instruct,6,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM/ads_information/ads_and_topics/posts_viewed.json'
a601a280-4488-4ca8-a7c8-16086fb58b92,meta-llama-3.1-8b-instruct,1,NameError,Error: name 'os' is not defined
a601a280-4488-4ca8-a7c8-16086fb58b92,meta-llama-3.1-8b-instruct,2,TypeError,"string indices must be integers, not 'str'"
a339ea33-e8d6-492c-b964-c5441eb40d8b,meta-llama-3.1-8b-instruct,1,KeyError,'Author'
0f2dd8f6-9871-42c5-8a9b-f0b841856bfd,meta-llama-3.1-8b-instruct,1,NameError,Error: name 'os' is not defined
0f2dd8f6-9871-42c5-8a9b-f0b841856bfd,meta-llama-3.1-8b-instruct,2,TypeError,"string indices must be integers, not 'str'"
0f2dd8f6-9871-42c5-8a9b-f0b841856bfd,meta-llama-3.1-8b-instruct,3,TypeError,"string indices must be integers, not 'str'"
0f2dd8f6-9871-42c5-8a9b-f0b841856bfd,meta-llama-3.1-8b-instruct,4,TypeError,"string indices must be integers, not 'str'"
0f2dd8f6-9871-42c5-8a9b-f0b841856bfd,meta-llama-3.1-8b-instruct,5,TypeError,"string indices must be integers, not 'str'"
0f2dd8f6-9871-42c5-8a9b-f0b841856bfd,meta-llama-3.1-8b-instruct,6,TypeError,"string indices must be integers, not 'str'"
0118c899-af03-4ee3-aa44-69b1972e639f,meta-llama-3.1-8b-instruct,1,KeyError,'Author'
7b1ae665-7c38-4ca6-b600-5b8dcb2c62d8,meta-llama-3.1-8b-instruct,1,FileNotFoundError,[Errno 2] No such file or directory: 'datasets/instagram-pbrenner96-2024-06-11-fak0ewfm/ads_information/ads_and_topics/videos_watched.json'
12cdba3f-ebec-4827-b333-cb18c9489b5d,codestral-22b,1,FileNotFoundError,The file datasets/instagram-leridash-2025-04-15-tyc7Gjjv\ads_information/ads_and_topics/posts_viewed.json does not exist.
12cdba3f-ebec-4827-b333-cb18c9489b5d,codestral-22b,2,FileNotFoundError,Error: The file datasets/instagram-leridash-2025-04-15-tyc7Gjjv\ads_information/ads_and_topics/posts_viewed.json does not exist.
12cdba3f-ebec-4827-b333-cb18c9489b5d,codestral-22b,3,FileNotFoundError,Error: The file datasets/instagram-leridash-2025-04-15-tyc7Gjjv\ads_information/ads_and_topics/posts_viewed.json does not exist.
12cdba3f-ebec-4827-b333-cb18c9489b5d,codestral-22b,4,FileNotFoundError,Error: The file datasets/instagram-leridash-2025-04-15-tyc7Gjjv\ads_information/ads_and_topics/posts_viewed.json does not exist.
12cdba3f-ebec-4827-b333-cb18c9489b5d,codestral-22b,5,FileNotFoundError,Error: The file datasets/instagram-leridash-2025-04-15-tyc7Gjjv\ads_information/ads_and_topics/posts_viewed.json does not exist.
12cdba3f-ebec-4827-b333-cb18c9489b5d,codestral-22b,6,FileNotFoundError,Error: The file datasets/instagram-leridash-2025-04-15-tyc7Gjjv\ads_information/ads_and_topics/posts_viewed.json does not exist.
e8a4d1d9-73b2-4214-a99a-4a3b8a14ab34,codestral-22b,1,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\ads_information/ads_and_topics/posts_viewed.json does not exist.
e8a4d1d9-73b2-4214-a99a-4a3b8a14ab34,codestral-22b,2,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\ads_information/ads_and_topics/posts_viewed.json does not exist.
e8a4d1d9-73b2-4214-a99a-4a3b8a14ab34,codestral-22b,3,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\ads_information/ads_and_topics/posts_viewed.json does not exist.
e8a4d1d9-73b2-4214-a99a-4a3b8a14ab34,codestral-22b,4,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\ads_information/ads_and_topics/posts_viewed.json does not exist.
e8a4d1d9-73b2-4214-a99a-4a3b8a14ab34,codestral-22b,5,FileNotFoundError,The file datasets/instagram-miger_shkrepa-2025-01-21-TDz5ZSZM\ads_information/ads_and_topics/posts_viewed.json does not exist.
